SrNo,ISO StateCode,Latitude,Longitude,StateName,countrycode,,
3489,TZ-11,-6.133333,39.283333,Zanzibar Central/South,TZ,,
3490,TZ-09,-3.35,37.333333,Kilimanjaro,TZ,,
3491,TZ-18,-2.516667,32.9,Mwanza,TZ,,
3492,TZ-15,-6.166667,39.183333,Zanzibar Urban/West,TZ,,
3493,TZ-01,-3.366667,36.683333,Arusha,TZ,,
3494,TZ-14,-8.9,33.45,Mbeya,TZ,,
3495,TZ-16,-6.816667,37.666667,Morogoro,TZ,,
3496,TZ-25,-5.066667,39.1,Tanga,TZ,,
3497,TZ-08,-4.876944,29.626667,Kigoma,TZ,,
3498,TZ-24,-5.016667,32.8,Tabora,TZ,,
3499,TZ-13,-1.5,33.8,Mara,TZ,,
3500,TZ-21,-10.683333,35.65,Ruvuma,TZ,,
3501,TZ-04,-7.766667,35.7,Iringa,TZ,,
3502,TZ-22,-3.666667,33.433333,Shinyanga,TZ,,
3503,TZ-05,-1.331667,31.812222,Kagera,TZ,,
3504,TZ-17,-10.266667,40.183333,Mtwara,TZ,,
3505,TZ-20,-7.966667,31.616667,Rukwa,TZ,,
3506,TZ-23,-4.816667,34.75,Singida,TZ,,
3507,TZ-10,-5.25,39.766667,Pemba South,TZ,,
3508,TZ-12,-10,39.716667,Lindi,TZ,,
3509,TZ-26,-4.216667,35.75,Manyara,TZ,,
3510,TZ-06,-5.066667,39.716667,Pemba North,TZ,,
3511,TZ-19,-6.766667,38.916667,Coast,TZ,,
3512,TZ-07,-5.866667,39.25,Zanzibar North,TZ,,
3513,TZ-11,-6.133333,39.283333,Zanzibar Central/South,TZ,,
3514,UA-63,49.980814,36.252718,Kharkivska Oblast,UA,,
3515,UA-12,48.459298,35.038648,Dnipropetrovska Oblast,UA,,
3516,UA-51,46.463934,30.738551,Odeska Oblast,UA,,
3517,UA-14,47.991664,37.775928,Donetska Oblast,UA,,
3518,UA-46,49.840661,24.030451,Lvivska Oblast,UA,,
3519,UA-23,47.822892,35.190314,Zaporizka Oblast,UA,,
3520,UA-48,46.965909,31.997403,Mykolayivska Oblast,UA,,
3521,UA-09,48.567046,39.31706,Luhanska Oblast,UA,,
3522,UA-68,49.421608,26.996529,KhmeLnytska Oblast,UA,,
3523,UA-40,44.58828,33.5224,SevastopoL Misto,UA,,
3524,UA-,44.957186,34.110787,KrymAvtonomna Respublika,UA,,
3525,UA-05,49.232776,28.480968,Vinnytska Oblast,UA,,
3526,UA-65,46.655814,32.6178,Khersonska Oblast,UA,,
3527,UA-53,49.593727,34.540733,Poltavska Oblast,UA,,
3528,UA-74,51.505507,31.284875,Chernihivska Oblast,UA,,
3529,UA-77,48.291488,25.940341,Chernivetska Oblast,UA,,
3530,UA-71,49.428536,32.06207,Cherkaska Oblast,UA,,
3531,UA-59,50.921597,34.800294,Sumska Oblast,UA,,
3532,UA-18,50.264868,28.676691,Zhytomyrska Oblast,UA,,
3533,UA-56,50.623079,26.22743,Rivnenska Oblast,UA,,
3534,UA-61,49.555887,25.605565,TernopiLska Oblast,UA,,
3535,UA-26,48.921504,24.709716,Ivano-Frankivska Oblast,UA,,
3536,UA-07,50.759319,25.342436,Volynska Oblast,UA,,
3537,UA-21,48.616667,22.3,Zakarpatska Oblast,UA,,
3538,UA-35,48.513199,32.259702,Kirovohradska Oblast,UA,,
3539,UA-63,49.980814,36.252718,Kharkivska Oblast,UA,,
3540,UA-12,48.459298,35.038648,Dnipropetrovska Oblast,UA,,
3541,UA-51,46.463934,30.738551,Odeska Oblast,UA,,
3542,UA-14,47.991664,37.775928,Donetska Oblast,UA,,
3543,UA-46,49.840661,24.030451,Lvivska Oblast,UA,,
3544,UA-23,47.822892,35.190314,Zaporizka Oblast,UA,,
3545,UA-48,46.965909,31.997403,Mykolayivska Oblast,UA,,
3546,UA-09,48.567046,39.31706,Luhanska Oblast,UA,,
3547,UA-68,49.421608,26.996529,KhmeLnytska Oblast,UA,,
3548,UA-40,44.58828,33.5224,SevastopoL Misto,UA,,
3549,UA-,44.957186,34.110787,Krym Avtonomna Respublika,UA,,
3550,UA-05,49.232776,28.480968,Vinnytska Oblast,UA,,
3551,UA-65,46.655814,32.6178,Khersonska Oblast,UA,,
3552,UA-53,49.593727,34.540733,Poltavska Oblast,UA,,
3553,UA-74,51.505507,31.284875,Chernihivska Oblast,UA,,
3554,UA-77,48.291488,25.940341,Chernivetska Oblast,UA,,
3555,UA-71,49.428536,32.06207,Cherkaska Oblast,UA,,
3556,UA-59,50.921597,34.800294,Sumska Oblast,UA,,
3557,UA-18,50.264868,28.676691,Zhytomyrska Oblast,UA,,
3558,UA-56,50.623079,26.22743,Rivnenska Oblast,UA,,
3559,UA-61,49.555887,25.605565,TernopiLska Oblast,UA,,
3560,UA-26,48.921504,24.709716,Ivano-Frankivska Oblast,UA,,
3561,UA-07,50.759319,25.342436,Volynska Oblast,UA,,
3562,UA-21,48.616667,22.3,Zakarpatska Oblast,UA,,
3563,UA-35,48.513199,32.259702,Kirovohradska Oblast,UA,,
3564,UG-209,1.074804,34.177352,Mbale,UG,,
3565,UG-204,0.424444,33.204167,Jinja,UG,,
3566,UG-303,3.020129,30.911052,Arua,UG,,
3567,UG-212,0.692991,34.180853,Tororo,UG,,
3568,UG-304,2.774569,32.29899,Gulu,UG,,
3569,UG-307,2.235,32.909722,Lira,UG,,
3570,UG-410,-0.630583,30.658179,Mbarara,UG,,
3571,UG-406,0.23,29.988333,Kasese,UG,,
3572,UG-105,-0.312724,31.715937,Masaka,UG,,
3573,UG-305,3.292284,32.877828,Kitgum,UG,,
3574,UG-202,0.454444,34.075833,Busia,UG,,
3575,UG-203,0.609167,33.468611,Iganga,UG,,
3576,UG-404,-1.326111,30.003889,Kabale,UG,,
3577,UG-405,0.661959,30.282684,Kabarole,UG,,
3578,UG-115,0.4175,32.022778,Mityana,UG,,
3579,UG-301,3.377862,31.790897,Adjumani,UG,,
3580,UG-409,1.674444,31.715,Masindi,UG,,
3581,UG-210,1.145,33.709444,Pallisa,UG,,
3582,UG-310,2.478259,31.088935,Nebbi,UG,,
3583,UG-309,3.660883,31.724736,Moyo,UG,,
3584,UG-112,0.7025,32.888611,Kayunga,UG,,
3585,UG-107,0.589167,31.36,Mubende,UG,,
3586,UG-411,-0.879444,30.264167,Ntungamo,UG,,
3587,UG-103,0.916111,31.774167,Kiboga,UG,,
3588,UG-215,1.234913,34.256757,Sironko,UG,,
3589,UG-208,1.460833,33.936111,Kumi,UG,,
3590,UG-408,-1.283639,29.688249,Kisoro,UG,,
3591,UG-205,0.947222,33.119722,Kamuli,UG,,
3592,UG-207,1.891111,33.966111,Katakwi,UG,,
3593,UG-109,1.308889,32.456389,Nakasongola,UG,,
3594,UG-101,-0.308889,32.225,Kalangala,UG,,
3595,UG-213,1.738889,33.159444,Kaberamaido,UG,,
3596,UG-318,3.483611,34.149167,Kaabong,UG,,
3597,UG-211,1.685556,33.616389,Soroti,UG,,
3598,UG-308,2.52922,34.659753,Moroto,UG,,
3599,UG-415,0.632778,30.621389,Kyenjojo,UG,,
3600,UG-416,2.117807,31.411633,Buliisa,UG,,
3601,UG-114,-0.403056,31.157222,Lyantonde,UG,,
3602,UG-317,1.898333,33.1775,Dokolo,UG,,
3603,UG-221,0.916554,33.956315,Butaleja,UG,,
3604,UG-325,2.400151,32.800343,Kole,UG,,
3605,UG-123,1.200615,31.800625,Kyankwanzi,UG,,
3606,UG-113,0.404444,32.459444,Wakiso,UG,,
3607,UG-118,-0.157778,31.604167,Bukomansimbi,UG,,
3608,UG-106,0.225,32.313611,Mpigi,UG,,
3609,UG-315,1.615556,32.839722,Amolatar,UG,,
3610,UG-330,2.51355,30.909094,Zombo,UG,,
3611,UG-316,2.813879,31.938684,Amuru,UG,,
3612,UG-401,0.708474,30.063418,Bundibugyo,UG,,
3613,UG-214,0.457812,33.480622,Mayuge,UG,,
3614,UG-228,1.416667,34.533333,Kween,UG,,
3615,UG-418,-0.868637,30.830189,Isingiro,UG,,
3616,UG-302,1.975556,32.538611,Apac,UG,,
3617,UG-117,0.3375,33.010556,Buikwe,UG,,
3618,UG-328,2.634225,32.001065,Nwoya,UG,,
3619,UG-226,1.151667,33.155,Buyende,UG,,
3620,UG-232,1.494167,33.455278,Serere,UG,,
3621,UG-231,1.431389,33.777222,Ngora,UG,,
3622,UG-116,0.751667,32.385,Nakaseke,UG,,
3623,UG-407,0.8,31.066667,Kibaale,UG,,
3624,UG-426,-0.626019,30.435935,Sheema,UG,,
3625,UG-120,0.222155,33.206081,Buvuma,UG,,
3626,UG-230,0.239833,33.884908,Namayingo,UG,,
3627,UG-222,0.894873,33.504792,Kaliro,UG,,
3628,UG-423,-0.684167,30.07,Mitooma,UG,,
3629,UG-108,0.353333,32.755278,Mukono,UG,,
3630,UG-311,1.916667,34.783333,Nakapiripirit,UG,,
3631,UG-218,1.011178,34.331123,Bududa,UG,,
3632,UG-224,0.836305,33.685763,Namutumba,UG,,
3633,UG-119,0.203333,32.088056,Butambala,UG,,
3634,UG-413,0.211111,30.420833,Kamwenge,UG,,
3635,UG-323,2.244722,33.254722,Alebtong,UG,,
3636,UG-225,1.166667,34.383333,Bulambuli,UG,,
3637,UG-422,0.502222,31.041389,Kyegegwa,UG,,
3638,UG-319,3.413637,30.959935,Koboko,UG,,
3639,UG-326,3.529719,32.801604,Lamwo,UG,,
3640,UG-322,2.833825,33.33361,Agago,UG,,
3641,UG-220,1.259167,34.753889,Bukwa,UG,,
3642,UG-223,0.978421,34.374301,Manafwa,UG,,
3643,UG-321,2.235002,32.38495,Oyam,UG,,
3644,UG-329,2.500375,33.50065,Otuke,UG,,
3645,UG-320,3.270421,30.955322,Maracha,UG,,
3646,UG-306,2.980556,34.133056,Kotido,UG,,
3647,UG-324,1.95,34.95,Amudat,UG,,
3648,UG-425,-0.298889,30.133611,Rubirizi,UG,,
3649,UG-104,0.849167,32.473056,Luwero,UG,,
3650,UG-122,-0.166667,31.756944,Kalungu,UG,,
3651,UG-111,-0.077222,31.456667,Sembabule,UG,,
3652,UG-417,-0.153889,30.531944,Ibanda,UG,,
3653,UG-420,-0.350269,30.300291,Buhweju,UG,,
3654,UG-412,-0.841111,29.941944,Rukungiri,UG,,
3655,UG-206,1.396509,34.450929,Kapchorwa,UG,,
3656,UG-419,-0.235556,30.8725,Kiruhura,UG,,
3657,UG-201,0.571389,33.741667,Bugiri,UG,,
3658,UG-403,1.435556,31.343611,Hoima,UG,,
3659,UG-424,1.041111,30.481111,Ntoroko,UG,,
3660,UG-219,1.316944,34.050556,Bukedea,UG,,
3661,UG-312,3.05,33.216667,Pader,UG,,
3662,UG-313,3.465057,31.246893,Yumbe,UG,,
3663,UG-414,-0.9575,29.789722,Kanungu,UG,,
3664,UG-216,2.003611,33.651111,Amuria,UG,,
3665,UG-124,-0.416111,31.408056,Lwengo,UG,,
3666,UG-421,1.876334,32.062246,Kiryandongo,UG,,
3667,UG-402,-0.585278,30.211389,Bushenyi,UG,,
3668,UG-314,2.701667,33.676111,Abim,UG,,
3669,UG-121,0.177222,31.881111,Gomba,UG,,
3670,UG-327,2.251391,34.250124,Napak,UG,,
3671,UG-227,1.043333,33.7975,Kibuku,UG,,
3672,UG-110,-0.72,31.483889,Rakai,UG,,
3673,UG-229,0.700756,33.300202,Luuka,UG,,
3674,UG-209,1.074804,34.177352,Mbale,UG,,
3675,UG-204,0.424444,33.204167,Jinja,UG,,
3676,UG-303,3.020129,30.911052,Arua,UG,,
3677,UG-212,0.692991,34.180853,Tororo,UG,,
3678,UG-304,2.774569,32.29899,Gulu,UG,,
3679,UG-307,2.235,32.909722,Lira,UG,,
3680,UG-410,-0.630583,30.658179,Mbarara,UG,,
3681,UG-406,0.23,29.988333,Kasese,UG,,
3682,UG-105,-0.312724,31.715937,Masaka,UG,,
3683,UG-305,3.292284,32.877828,Kitgum,UG,,
3684,UG-202,0.454444,34.075833,Busia,UG,,
3685,UG-203,0.609167,33.468611,Iganga,UG,,
3686,UG-404,-1.326111,30.003889,Kabale,UG,,
3687,UG-405,0.661959,30.282684,Kabarole,UG,,
3688,UG-115,0.4175,32.022778,Mityana,UG,,
3689,UG-301,3.377862,31.790897,Adjumani,UG,,
3690,UG-409,1.674444,31.715,Masindi,UG,,
3691,UG-210,1.145,33.709444,Pallisa,UG,,
3692,UG-310,2.478259,31.088935,Nebbi,UG,,
3693,UG-309,3.660883,31.724736,Moyo,UG,,
3694,UG-112,0.7025,32.888611,Kayunga,UG,,
3695,UG-107,0.589167,31.36,Mubende,UG,,
3696,UG-411,-0.879444,30.264167,Ntungamo,UG,,
3697,UG-103,0.916111,31.774167,Kiboga,UG,,
3698,UG-215,1.234913,34.256757,Sironko,UG,,
3699,UG-208,1.460833,33.936111,Kumi,UG,,
3700,UG-408,-1.283639,29.688249,Kisoro,UG,,
3701,UG-205,0.947222,33.119722,Kamuli,UG,,
3702,UG-207,1.891111,33.966111,Katakwi,UG,,
3703,UG-109,1.308889,32.456389,Nakasongola,UG,,
3704,UG-101,-0.308889,32.225,Kalangala,UG,,
3705,UG-213,1.738889,33.159444,Kaberamaido,UG,,
3706,UG-318,3.483611,34.149167,Kaabong,UG,,
3707,UG-211,1.685556,33.616389,Soroti,UG,,
3708,UG-308,2.52922,34.659753,Moroto,UG,,
3709,UG-415,0.632778,30.621389,Kyenjojo,UG,,
3710,UG-416,2.117807,31.411633,Buliisa,UG,,
3711,UG-114,-0.403056,31.157222,Lyantonde,UG,,
3712,UG-317,1.898333,33.1775,Dokolo,UG,,
3713,UG-221,0.916554,33.956315,Butaleja,UG,,
3714,UG-325,2.400151,32.800343,Kole,UG,,
3715,UG-123,1.200615,31.800625,Kyankwanzi,UG,,
3716,UG-113,0.404444,32.459444,Wakiso,UG,,
3717,UG-118,-0.157778,31.604167,Bukomansimbi,UG,,
3718,UG-106,0.225,32.313611,Mpigi,UG,,
3719,UG-315,1.615556,32.839722,Amolatar,UG,,
3720,UG-330,2.51355,30.909094,Zombo,UG,,
3721,UG-316,2.813879,31.938684,Amuru,UG,,
3722,UG-401,0.708474,30.063418,Bundibugyo,UG,,
3723,UG-214,0.457812,33.480622,Mayuge,UG,,
3724,UG-228,1.416667,34.533333,Kween,UG,,
3725,UG-418,-0.868637,30.830189,Isingiro,UG,,
3726,UG-302,1.975556,32.538611,Apac,UG,,
3727,UG-117,0.3375,33.010556,Buikwe,UG,,
3728,UG-328,2.634225,32.001065,Nwoya,UG,,
3729,UG-226,1.151667,33.155,Buyende,UG,,
3730,UG-232,1.494167,33.455278,Serere,UG,,
3731,UG-231,1.431389,33.777222,Ngora,UG,,
3732,UG-116,0.751667,32.385,Nakaseke,UG,,
3733,UG-407,0.8,31.066667,Kibaale,UG,,
3734,UG-426,-0.626019,30.435935,Sheema,UG,,
3735,UG-120,0.222155,33.206081,Buvuma,UG,,
3736,UG-230,0.239833,33.884908,Namayingo,UG,,
3737,UG-222,0.894873,33.504792,Kaliro,UG,,
3738,UG-423,-0.684167,30.07,Mitooma,UG,,
3739,UG-108,0.353333,32.755278,Mukono,UG,,
3740,UG-311,1.916667,34.783333,Nakapiripirit,UG,,
3741,UG-218,1.011178,34.331123,Bududa,UG,,
3742,UG-224,0.836305,33.685763,Namutumba,UG,,
3743,UG-119,0.203333,32.088056,Butambala,UG,,
3744,UG-413,0.211111,30.420833,Kamwenge,UG,,
3745,UG-323,2.244722,33.254722,Alebtong,UG,,
3746,UG-225,1.166667,34.383333,Bulambuli,UG,,
3747,UG-422,0.502222,31.041389,Kyegegwa,UG,,
3748,UG-319,3.413637,30.959935,Koboko,UG,,
3749,UG-326,3.529719,32.801604,Lamwo,UG,,
3750,UG-322,2.833825,33.33361,Agago,UG,,
3751,UG-220,1.259167,34.753889,Bukwa,UG,,
3752,UG-223,0.978421,34.374301,Manafwa,UG,,
3753,UG-321,2.235002,32.38495,Oyam,UG,,
3754,UG-329,2.500375,33.50065,Otuke,UG,,
3755,UG-320,3.270421,30.955322,Maracha,UG,,
3756,UG-306,2.980556,34.133056,Kotido,UG,,
3757,UG-324,1.95,34.95,Amudat,UG,,
3758,UG-425,-0.298889,30.133611,Rubirizi,UG,,
3759,UG-104,0.849167,32.473056,Luwero,UG,,
3760,UG-122,-0.166667,31.756944,Kalungu,UG,,
3761,UG-111,-0.077222,31.456667,Sembabule,UG,,
3762,UG-417,-0.153889,30.531944,Ibanda,UG,,
3763,UG-420,-0.350269,30.300291,Buhweju,UG,,
3764,UG-412,-0.841111,29.941944,Rukungiri,UG,,
3765,UG-206,1.396509,34.450929,Kapchorwa,UG,,
3766,UG-419,-0.235556,30.8725,Kiruhura,UG,,
3767,UG-201,0.571389,33.741667,Bugiri,UG,,
3768,UG-403,1.435556,31.343611,Hoima,UG,,
3769,UG-424,1.041111,30.481111,Ntoroko,UG,,
3770,UG-219,1.316944,34.050556,Bukedea,UG,,
3771,UG-312,3.05,33.216667,Pader,UG,,
3772,UG-313,3.465057,31.246893,Yumbe,UG,,
3773,UG-414,-0.9575,29.789722,Kanungu,UG,,
3774,UG-216,2.003611,33.651111,Amuria,UG,,
3775,UG-124,-0.416111,31.408056,Lwengo,UG,,
3776,UG-421,1.876334,32.062246,Kiryandongo,UG,,
3777,UG-402,-0.585278,30.211389,Bushenyi,UG,,
3778,UG-314,2.701667,33.676111,Abim,UG,,
3779,UG-121,0.177222,31.881111,Gomba,UG,,
3780,UG-327,2.251391,34.250124,Napak,UG,,
3781,UG-227,1.043333,33.7975,Kibuku,UG,,
3782,UG-110,-0.72,31.483889,Rakai,UG,,
3783,UG-229,0.700756,33.300202,Luuka,UG,,
3784,AL,32.318231,-86.902298,Alabama,US,,
3785,AK,63.588753,-154.493062,Alaska,US,,
3786,AZ,34.048928,-111.093731,Arizona,US,,
3787,AR,35.20105,-91.831833,Arkansas,US,,
3788,CA,36.778261,-119.417932,California,US,,
3789,CO,39.550051,-105.782067,Colorado,US,,
3790,CT,41.603221,-73.087749,Connecticut,US,,
3791,DE,38.910832,-75.52767,Delaware,US,,
3792,DC,38.905985,-77.033418,District of Columbia,US,,
3793,FL,27.664827,-81.515754,Florida,US,,
3794,GA,32.157435,-82.907123,Georgia,US,,
3795,HI,19.898682,-155.665857,Hawaii,US,,
3796,ID,44.068202,-114.742041,Idaho,US,,
3797,IL,40.633125,-89.398528,Illinois,US,,
3798,IN,40.551217,-85.602364,Indiana,US,,
3799,IA,41.878003,-93.097702,Iowa,US,,
3800,KS,39.011902,-98.484246,Kansas,US,,
3801,KY,37.839333,-84.270018,Kentucky,US,,
3802,LA,31.244823,-92.145024,Louisiana,US,,
3803,ME,45.253783,-69.445469,Maine,US,,
3804,MD,39.045755,-76.641271,Maryland,US,,
3805,MA,42.407211,-71.382437,Massachusetts,US,,
3806,MI,44.314844,-85.602364,Michigan,US,,
3807,MN,46.729553,-94.6859,Minnesota,US,,
3808,MS,32.354668,-89.398528,Mississippi,US,,
3809,MO,37.964253,-91.831833,Missouri,US,,
3810,MT,46.879682,-110.362566,Montana,US,,
3811,NE,41.492537,-99.901813,Nebraska,US,,
3812,NV,38.80261,-116.419389,Nevada,US,,
3813,NH,43.193852,-71.572395,New Hampshire,US,,
3814,NJ,40.058324,-74.405661,New Jersey,US,,
3815,NM,34.97273,-105.032363,New Mexico,US,,
3816,NY,43.299428,-74.217933,New York,US,,
3817,NC,35.759573,-79.0193,North Carolina,US,,
3818,ND,47.551493,-101.002012,North Dakota,US,,
3819,OH,40.417287,-82.907123,Ohio,US,,
3820,OK,35.007752,-97.092877,Oklahoma,US,,
3821,OR,43.804133,-120.554201,Oregon,US,,
3822,PA,41.203322,-77.194525,Pennsylvania,US,,
3823,PR,18.220833,-66.590149,Puerto Rico,US,,
3824,RI,41.580095,-71.477429,Rhode Island,US,,
3825,SC,33.836081,-81.163725,South Carolina,US,,
3826,SD,43.969515,-99.901813,South Dakota,US,,
3827,TN,35.517491,-86.580447,Tennessee,US,,
3828,TX,31.968599,-99.901813,Texas,US,,
3829,UT,39.32098,-111.093731,Utah,US,,
3830,VT,44.558803,-72.577841,Vermont,US,,
3831,VA,37.431573,-78.656894,Virginia,US,,
3832,WA,47.751074,-120.740139,Washington,US,,
3833,WV,38.597626,-80.454903,West Virginia,US,,
3834,WI,43.78444,-88.787868,Wisconsin,US,,
3835,WY,43.075968,-107.290284,Wyoming,US,,
3836,RV,-30.901389,-55.543333,Rivera,UY,,
3837,SA,-31.383333,-57.966667,Salto,UY,,
3838,PA,-32.321389,-58.075556,Paysandu,UY,,
3839,CL,-32.370278,-54.1675,Cerro Largo,UY,,
3840,MA,-34.9,-54.95,Maldonado,UY,,
3841,TA,-31.716944,-55.981111,Tacuarembo,UY,,
3842,SO,-33.2525,-58.029167,Soriano,UY,,
3843,AR,-30.4,-56.466667,Artigas,UY,,
3844,LA,-34.374167,-55.236111,Lavalleja,UY,,
3845,SJ,-34.3375,-56.713611,San Jose,UY,,
3846,DU,-33.380556,-56.523611,Durazno,UY,,
3847,FD,-34.095556,-56.214167,Florida,UY,,
3848,TT,-33.233333,-54.383333,Treinta y Tres,UY,,
3849,RO,-34.483333,-54.333333,Rocha,UY,,
3850,RN,-33.121944,-58.303056,Rio Negro,UY,,
3851,CO,-34.454975,-57.841174,Colonia,UY,,
3852,FS,-33.516944,-56.898056,Flores,UY,,
3853,CA,-34.522778,-56.277778,Canelones,UY,,
3854,RV,-30.901389,-55.543333,Rivera,UY,,
3855,SA,-31.383333,-57.966667,Salto,UY,,
3856,PA,-32.321389,-58.075556,Paysandu,UY,,
3857,CL,-32.370278,-54.1675,Cerro Largo,UY,,
3858,MA,-34.9,-54.95,Maldonado,UY,,
3859,TA,-31.716944,-55.981111,Tacuarembo,UY,,
3860,SO,-33.2525,-58.029167,Soriano,UY,,
3861,AR,-30.4,-56.466667,Artigas,UY,,
3862,LA,-34.374167,-55.236111,Lavalleja,UY,,
3863,SJ,-34.3375,-56.713611,San Jose,UY,,
3864,DU,-33.380556,-56.523611,Durazno,UY,,
3865,FD,-34.095556,-56.214167,Florida,UY,,
3866,TT,-33.233333,-54.383333,Treinta y Tres,UY,,
3867,RO,-34.483333,-54.333333,Rocha,UY,,
3868,RN,-33.121944,-58.303056,Rio Negro,UY,,
3869,CO,-34.454975,-57.841174,Colonia,UY,,
3870,FS,-33.516944,-56.898056,Flores,UY,,
3871,CA,-34.522778,-56.277778,Canelones,UY,,
3872,NG,41,71.65,Namangan,UZ,,
3873,FA,40.393333,71.779444,Fargona,UZ,,
3874,SA,39.654167,66.959722,Samarqand,UZ,,
3875,AN,40.782056,72.344238,Andijon,UZ,,
3876,QA,38.858333,65.8,Qashqadaryo,UZ,,
3877,JI,40.115833,67.842222,Jizzax,UZ,,
3878,QR,42.453056,59.610278,Qoraqalpogiston,UZ,,
3879,SU,37.233333,67.283333,Surxondaryo,UZ,,
3880,XO,41.55,60.633333,Xorazm,UZ,,
3881,SI,40.489722,68.784167,Sirdaryo,UZ,,
3882,BU,39.774722,64.428611,Buxoro,UZ,,
3883,NW,40.1,65.366666,Navoiy,UZ,,
,VC-05,13.2399,-61.23449,Parish of Saint Patrick,VC,,
,VC-04,13.16524,-61.19282,Parish of Saint George,VC,,
,VC-03,13.3,-61.2,Parish of Saint David,VC,,
,VC-02,13.20393,-61.23015,Parish of Saint Andrew,VC,,
,VC-06,12.83333,-61.25,Grenadines,VC,,
,VC-01,13.25064,-61.15196,Parish of Charlotte,VC,,
3884,V,10.666633,-71.612447,Zulia,VE,,
3885,G,10.162022,-68.007648,Carabobo,VE,,
3886,K,10.073889,-69.322778,Lara,VE,,
3887,D,10.23535,-67.591128,Aragua,VE,,
3888,B,10.136248,-64.686175,Anzoategui,VE,,
3889,S,7.766944,-72.225,Tachira,VE,,
3890,N,9.746127,-63.170332,Monagas,VE,,
3891,F,8.129234,-63.540855,Bolivar,VE,,
3892,R,10.46354,-64.177501,Sucre,VE,,
3893,M,10.344473,-67.043247,Miranda,VE,,
3894,I,11.404501,-69.673444,Falcon,VE,,
3895,P,9.041826,-69.742056,Portuguesa,VE,,
3896,C,7.887816,-67.472362,Apure,VE,,
3897,J,9.911523,-67.35381,Guarico,VE,,
3898,H,9.661241,-68.582683,Cojedes,VE,,
3899,U,10.339914,-68.742469,Yaracuy,VE,,
3900,Z,5.65,-67.5975,Amazonas,VE,,
3901,Y,9.058056,-62.05,Delta Amacuro,VE,,
3902,T,9.365833,-70.436944,Trujillo,VE,,
3903,O,11.032831,-63.86353,Nueva Esparta,VE,,
3904,X,10.600402,-66.93002,Vargas,VE,,
3905,E,8.622609,-70.20749,Barinas,VE,,
3906,L,8.589722,-71.156111,Merida,VE,,
4043,,18.34537,-64.92755,"Saint Thomas Island	",VI,,
4044,,18.3333,-64.9167,Saint John Island,VI,Virgin Islands,
4045,,17.7275105,-64.7469788,Saint Croix Island,VI,,
,VIR,18.3434,-64.8672,United States,VI,,
3907,VN-SG,10.776577,106.70085,Ho Chi Minh,VN,,
3908,VN-HP,20.864807,106.683449,Hai Phong,VN,,
3909,VN-CT,10.037105,105.788249,Can Tho,VN,,
3910,VN-DN,16.074806,108.223958,Da Nang,VN,,
3911,VN-26,16.461901,107.595458,Thua Thien-Hue,VN,,
3912,VN-31,13.768898,109.228563,Binh Dinh,VN,,
3913,VN-69,21.59422,105.848172,Thai Nguyen,VN,,
3914,VN-34,12.248089,109.19436,Khanh Hoa,VN,,
3915,VN-59,9.176817,105.152421,Ca Mau,VN,,
3916,VN-68,21.32274,105.401981,PhuTho,VN,,
3917,VN-44,10.386392,105.435178,An Giang,VN,,
3918,VN-33,12.674192,108.043542,Dak Lak,VN,,
3919,VN-40,10.928888,108.102078,Binh Thuan,VN,,
3920,VN-52,9.599946,105.971932,Soc Trang,VN,,
3921,VN-35,11.935883,108.442891,Lam Dong,VN,,
3922,VN-29,15.120467,108.792318,Quang Ngai,VN,,
3923,VN-43,10.35,107.066667,Ba Ria-Vung Tau,VN,,
3924,VN-57,10.980396,106.651905,Binh Duong,VN,,
3925,VN-67,20.433886,106.177286,Nam Dinh,VN,,
3926,VN-55,9.294141,105.727764,Bac Lieu,VN,,
3927,VN-20,20.45,106.340018,Thai Binh,VN,,
3928,VN-36,11.564315,108.988581,Ninh Thuan,VN,,
3929,VN-23,18.34282,105.905695,Ha Tinh,VN,,
3930,VN-45,10.460171,105.632944,Dong Thap,VN,,
3931,VN-09,21.852639,106.76101,Lang Son,VN,,
3932,VN-41,10.535893,106.41366,Long An,VN,,
3933,VN-51,9.947188,106.342249,Tra Vinh,VN,,
3934,VN-18,20.258085,105.979651,Ninh Binh,VN,,
3935,VN-37,11.310043,106.098275,Tay Ninh,VN,,
3936,VN-14,20.817166,105.33759,Hoa Binh,VN,,
3937,VN-06,21.722881,104.911296,Yen Bai,VN,,
3938,VN-32,13.095457,109.320939,PhuYen,VN,,
3939,VN-02,22.485555,103.970661,Lao Cai,VN,,
3940,VN-54,21.273073,106.194597,Bac Giang,VN,,
3941,VN-73,22.823333,104.983572,Ha Giang,VN,,
3942,VN-07,21.823559,105.21424,Tuyen Quang,VN,,
3943,VN-53,22.147009,105.83481,Bac Kan,VN,,
3944,VN-25,16.817615,107.100772,Quang Tri,VN,,
3945,VN-50,10.241466,106.375852,Ben Tre,VN,,
3946,VN-61,20.940994,106.333016,Hai Duong,VN,,
3947,VN-30,13.983333,108,Gia Lai,VN,,
3948,VN-21,19.8,105.766667,Thanh Hoa,VN,,
3949,VN-05,21.325598,103.91882,Son La,VN,,
3950,VN-39,10.944689,106.824317,Dong Nai,VN,,
3951,VN-66,20.646366,106.05112,Hung Yen,VN,,
3952,VN-56,21.18608,106.076315,Bac Ninh,VN,,
3953,VN-04,22.665678,106.257858,Cao Bang,VN,,
3954,VN-27,15.573642,108.474026,Quang Nam,VN,,
